country,location_name,uv_index,Continent,day
Luxembourg,Luxembourg,1,Europe,16
Madagascar,Antananarivo,1,Indian,16
Malawi,Lilongwe,1,Africa,16
Malaysia,Kuala Lumpur,1,Asia,16
Maldives,Farukolhufunadhoo,1,Indian,16
Mali,Bamako,1,Africa,15
Malta,Valletta,1,Europe,16
Marshall Islands,Majuro,6,Pacific,16
Mauritania,Nouakchott,1,Africa,15
Mauritius,Port Louis,1,Indian,16
Mexico,Mexico City,7,America,15
Micronesia,Palikir,6,Pacific,16
Russia,Chi-Chi-Erh,1,Asia,16
Monaco,Monaco,1,Europe,16
Mongolia,Ulaanbaatar,1,Asia,16
Montenegro,Podgorica,1,Europe,16
Morocco,Rabat,1,Africa,15
Mozambique,Maputo,1,Africa,16
Myanmar,Pathein,1,Asia,16
Namibia,Windhoek,1,Africa,16
Turkey,Yaren,1,Europe,16
Nepal,Kathmandu,1,Asia,16
Netherlands,Amsterdam,1,Europe,16
New Zealand,Wellington,4,Pacific,16
Nicaragua,Managua,8,America,15
Niger,Niamey,1,Africa,15
Nigeria,Abuja,1,Africa,15
North Korea,Pyongyang,4,Asia,16
Macedonia,Skopje,1,Europe,16
Norway,Oslo,1,Europe,16
Oman,Muscat,1,Asia,16
Pakistan,Islamabad,1,Asia,16
Palau,Adkip,1,Pacific,16
Bolivia,National,7,America,15
Panama,Panama City,6,America,15
Papua New Guinea,Port Moresby,6,Pacific,16
Paraguay,Carreria,1,America,15
Peru,Lima,5,America,15
Philippines,Manila,7,Asia,16
Poland,Warsaw,1,Europe,16
Portugal,Lisbon,1,Europe,15
Qatar,Doha,1,Asia,16
Romania,Bucharest,1,Europe,16
Russia,Moscow,1,Europe,16
Rwanda,Kigali,1,Africa,16
Saint Kitts and Nevis,Basseterre,7,America,15
Saint Lucia,Castries,7,America,15
Saint Vincent and the Grenadines,Kingstown,7,America,15
Samoa,Apia,7,Pacific,16
San Marino,San Marino,1,Europe,16
Belgium,'S-Gravenwezel,1,Europe,16
Saudi Arabia,Riyadh,1,Asia,16
Senegal,Dakar,1,Africa,15
Serbia,Belgrade,1,Europe,16
Seychelles Islands,Victoria,1,Indian,16
Sierra Leone,Freetown,1,Africa,15
Singapore,Singapore,1,Asia,16
Slovakia,Bratislava,1,Europe,16
Slovenia,Ljubljana,1,Europe,16
Solomon Islands,Honiara,7,Pacific,16
Somalia,Mogadishu,1,Africa,16
South Africa,Pretoria,1,Africa,16
South Korea,Seoul,5,Asia,16
Sudan,Juba,1,Africa,16
Spain,Madrid,1,Europe,16
Sri Lanka,Colombo,1,Asia,16
Sudan,Khartoum,1,Africa,16
Suriname,Paramaribo,1,America,15
Sweden,Stockholm,1,Europe,16
Switzerland,Bern,1,Europe,16
Syria,Damascus,1,Asia,16
Tajikistan,Dushanbe,1,Asia,16
Tanzania,Dodoma,1,Africa,16
Thailand,Bangkok,1,Asia,16
Timor-Leste,Dili,7,Asia,16
Bulgaria,Lom,1,Europe,16
Tonga,Nuku`Aloia,5,Pacific,16
Trinidad and Tobago,Port Of Spain,7,America,15
Tunisia,Tunis,1,Africa,15
Turkey,Ankara,1,Europe,16
Turkmenistan,Ashgabat,1,Asia,16
Tuvalu,Funafuti,7,Pacific,16
Uganda,Kampala,1,Africa,16
Ukraine,Kyiv,1,Europe,16
United Arab Emirates,Abu Dhabi,1,Asia,16
United Kingdom,London,1,Europe,15
United States of America,Washington Park,8,America,15
Uruguay,Montevideo,1,America,15
Uzbekistan,Tashkent,1,Asia,16
Vanuatu,Port Vila,5,Pacific,16
Venezuela,Caracas,5,America,15
Vietnam,Hanoi,1,Asia,16
Yemen,Sanaa,1,Asia,16
Zambia,Lusaka,1,Africa,16
Zimbabwe,Harare,1,Africa,16
Afghanistan,Kabul,1,Asia,17
Albania,Tirana,1,Europe,17
Algeria,Algiers,1,Africa,16
Andorra,Andorra La Vella,1,Europe,17
Angola,Luanda,1,Africa,16
Antigua and Barbuda,Saint John's,6,America,16
Argentina,Buenos Aires,1,America,16
Armenia,Yerevan,1,Asia,17
Australia,Canberra,4,Australia,17
Austria,Vienna,1,Europe,17
Azerbaijan,Baku,1,Asia,17
Bahamas,Nassau,8,America,16
Bahrain,Manama,1,Asia,17
Bangladesh,Dhaka,1,Asia,17
Barbados,Bridgetown,1,America,16
Belarus,Minsk,1,Europe,17
Belgium,Brussels,1,Europe,17
Belize,Belmopan,8,America,16
Benin,Porto-Novo,1,Africa,16
Bhutan,Thimphu,1,Asia,17
Bolivia,Sucre,6,America,16
Bosnia and Herzegovina,Sarajevo,1,Europe,17
Botswana,Gaborone,1,Africa,17
Brazil,Bras,1,America,16
Brunei Darussalam,Bandar Seri Begawan,1,Asia,17
Bulgaria,Sofia,1,Europe,17
Burkina Faso,Ouagadougou,1,Africa,16
Burundi,Bujumbura,1,Africa,17
Madagascar,Ivory,1,Indian,17
Cape Verde,Praia,1,Atlantic,16
Cambodia,Phnom Penh,1,Asia,17
Cameroon,Bafoussam,1,Africa,16
Canada,Ottawa,6,America,16
Central African Republic,Bangui,1,Africa,16
Chad,N'djamena,1,Africa,16
Chile,Santiago,4,America,16
China,Beijing,6,Asia,17
Bulgaria,Bogot,1,Europe,17
Comoros,Moroni,1,Indian,17
Congo,Brazzaville,1,Africa,16
Costa Rica,San Juan,5,America,16
Croatia,Zagreb,1,Europe,17
Cuba,Havana,7,America,16
Cyprus,Nicosia,1,Asia,17
Czech Republic,Prague,1,Europe,17
Democratic Republic of Congo,Kinshasa,1,Africa,16
Denmark,Copenhagen,1,Europe,17
Djibouti,Djibouti,1,Africa,17
Dominica,Roseau,7,America,16
Dominican Republic,Santo Domingo,8,America,16
Ecuador,Quito,4,America,16
Egypt,Cairo,1,Africa,17
El Salvador,San Salvador,6,America,16
Equatorial Guinea,Malabo,1,Africa,16
Eritrea,Asmara,1,Africa,17
Estonia,Tallinn,1,Europe,17
Swaziland,Mbabane,1,Africa,17
Ethiopia,Addis Ababa,1,Africa,17
Fiji Islands,Suva,6,Pacific,17
Finland,Helsinki,1,Europe,17
France,Paris,1,Europe,17
Gabon,Libreville,1,Africa,16
Gambia,Banjul,1,Africa,16
Georgia,Tbilisi,1,Asia,17
Germany,Berlin,1,Europe,17
Ghana,Accra,1,Africa,16
Greece,Athens,1,Europe,17
Grenada,Saint George's,7,America,16
Guatemala,Guatemala City,5,America,16
Guinea,Conakry,1,Africa,16
Guinea-Bissau,Bissau,1,Africa,16
Guyana,Georgetown,1,America,16
Haiti,Port-Au-Prince,7,America,16
Vatican City,Vatican City,1,Europe,17
Honduras,Tegucigalpa,7,America,16
Hungary,Budapest,1,Europe,17
Iceland,Hella,1,Atlantic,16
India,New Delhi,1,Asia,17
Indonesia,Jakarta,1,Asia,17
Iran,Tehran,1,Asia,17
Iraq,Baghdad,1,Asia,17
Ireland,Dublin,1,Europe,16
Israel,Jerusalem,1,Asia,17
Italy,Rome,1,Europe,17
Jamaica,Norman Gardens,6,America,16
Japan,Tokyo,6,Asia,17
Jordan,Amman,1,Asia,17
Kazakhstan,Astana,1,Asia,17
Kenya,Nairobi,1,Africa,17
Kiribati,Tarawa,6,Pacific,17
Kuwait,Kuwait City,1,Asia,17
Kyrghyzstan,Bishkek,1,Asia,17
Indonesia,Laos,1,Asia,17
Latvia,Riga,1,Europe,17
Lebanon,Beirut,1,Asia,17
Lesotho,Maseru,1,Africa,17
Liberia,Monrovia,1,Africa,16
Thailand,Nan,1,Asia,17
Liechtenstein,Vaduz,1,Europe,17
Lithuania,Vilnius,1,Europe,17
Luxembourg,Luxembourg,1,Europe,17
Madagascar,Antananarivo,1,Indian,17
Malawi,Lilongwe,1,Africa,17
Malaysia,Kuala Lumpur,1,Asia,17
Maldives,Farukolhufunadhoo,1,Indian,17
Mali,Bamako,1,Africa,16
Malta,Valletta,1,Europe,17
Marshall Islands,Majuro,6,Pacific,17
Mauritania,Nouakchott,1,Africa,16
Mauritius,Port Louis,1,Indian,17
Mexico,Mexico City,6,America,16
Micronesia,Palikir,6,Pacific,17
Russia,Chi-Chi-Erh,1,Asia,17
Monaco,Monaco,1,Europe,17
Mongolia,Ulaanbaatar,1,Asia,17
Montenegro,Podgorica,1,Europe,17
Morocco,Rabat,1,Africa,16
Mozambique,Maputo,1,Africa,17
Myanmar,Pathein,1,Asia,17
Namibia,Windhoek,1,Africa,17
Turkey,Yaren,1,Europe,17
Nepal,Kathmandu,1,Asia,17
Netherlands,Amsterdam,1,Europe,17
New Zealand,Wellington,4,Pacific,17
Nicaragua,Managua,8,America,16
Niger,Niamey,1,Africa,16
Nigeria,Abuja,1,Africa,16
North Korea,Pyongyang,5,Asia,17
Macedonia,Skopje,1,Europe,17
Norway,Oslo,1,Europe,17
Oman,Muscat,1,Asia,17
Pakistan,Islamabad,1,Asia,17
Palau,Adkip,1,Pacific,17
Bolivia,National,7,America,16
Panama,Panama City,7,America,16
Papua New Guinea,Port Moresby,6,Pacific,17
Paraguay,Carreria,1,America,16
Philippines,Manila,7,Asia,17
Poland,Warsaw,1,Europe,17
Portugal,Lisbon,1,Europe,16
Qatar,Doha,1,Asia,17
Romania,Bucharest,1,Europe,17
Russia,Moscow,1,Europe,17
Rwanda,Kigali,1,Africa,17
Saint Kitts and Nevis,Basseterre,6,America,16
Saint Lucia,Castries,7,America,16
Saint Vincent and the Grenadines,Kingstown,7,America,16
Samoa,Apia,6,Pacific,17
San Marino,San Marino,1,Europe,17
Belgium,'S-Gravenwezel,1,Europe,17
Saudi Arabia,Riyadh,1,Asia,17
Senegal,Dakar,1,Africa,16
Serbia,Belgrade,1,Europe,17
Seychelles Islands,Victoria,1,Indian,17
Sierra Leone,Freetown,1,Africa,16
Singapore,Singapore,1,Asia,17
Slovakia,Bratislava,1,Europe,17
Slovenia,Ljubljana,1,Europe,17
Solomon Islands,Honiara,6,Pacific,17
Somalia,Mogadishu,1,Africa,17
South Africa,Pretoria,1,Africa,17
South Korea,Seoul,5,Asia,17
Sudan,Juba,1,Africa,17
Spain,Madrid,1,Europe,17
Sri Lanka,Colombo,1,Asia,17
Sudan,Khartoum,1,Africa,17
Suriname,Paramaribo,1,America,16
Sweden,Stockholm,1,Europe,17
Switzerland,Bern,1,Europe,17
Syria,Damascus,1,Asia,17
Tajikistan,Dushanbe,1,Asia,17
Tanzania,Dodoma,1,Africa,17
Thailand,Bangkok,1,Asia,17
Timor-Leste,Dili,7,Asia,17
Bulgaria,Lom,1,Europe,17
Tonga,Nuku`Aloia,5,Pacific,17
Trinidad and Tobago,Port Of Spain,7,America,16
Tunisia,Tunis,1,Africa,16
Turkey,Ankara,1,Europe,17
Turkmenistan,Ashgabat,1,Asia,17
Tuvalu,Funafuti,7,Pacific,17
Uganda,Kampala,1,Africa,17
Ukraine,Kyiv,1,Europe,17
United Arab Emirates,Abu Dhabi,1,Asia,17
United Kingdom,London,1,Europe,16
United States of America,Washington Park,8,America,16
Uruguay,Montevideo,1,America,16
Uzbekistan,Tashkent,1,Asia,17
Vanuatu,Port Vila,5,Pacific,17
Venezuela,Caracas,5,America,16
Vietnam,Hanoi,1,Asia,17
Yemen,Sanaa,1,Asia,17
Zambia,Lusaka,1,Africa,17
Zimbabwe,Harare,1,Africa,17
Afghanistan,Kabul,1,Asia,18
Albania,Tirana,1,Europe,18
Algeria,Algiers,1,Africa,17
Andorra,Andorra La Vella,1,Europe,18
Angola,Luanda,1,Africa,17
Antigua and Barbuda,Saint John's,6,America,17
Argentina,Buenos Aires,1,America,17
Armenia,Yerevan,1,Asia,18
Australia,Canberra,4,Australia,18
Austria,Vienna,1,Europe,18
Azerbaijan,Baku,1,Asia,18
Bahamas,Nassau,7,America,17
Bahrain,Manama,1,Asia,18
Bangladesh,Dhaka,1,Asia,18
Barbados,Bridgetown,1,America,17
Belarus,Minsk,1,Europe,18
Belgium,Brussels,1,Europe,18
Belize,Belmopan,8,America,17
Benin,Porto-Novo,1,Africa,17
Bhutan,Thimphu,1,Asia,18
Bolivia,Sucre,6,America,17
Bosnia and Herzegovina,Sarajevo,1,Europe,18
Botswana,Gaborone,1,Africa,18
Brazil,Bras,1,America,17
Brunei Darussalam,Bandar Seri Begawan,1,Asia,18
Bulgaria,Sofia,1,Europe,18
Burkina Faso,Ouagadougou,1,Africa,17
Burundi,Bujumbura,1,Africa,18
Madagascar,Ivory,1,Indian,18
Cape Verde,Praia,1,Atlantic,17
Cambodia,Phnom Penh,1,Asia,18
Cameroon,Bafoussam,1,Africa,17
Canada,Ottawa,5,America,17
Central African Republic,Bangui,1,Africa,17
Chad,N'djamena,1,Africa,17
Chile,Santiago,4,America,17
China,Beijing,5,Asia,18
Bulgaria,Bogot,1,Europe,18
Comoros,Moroni,1,Indian,18
Congo,Brazzaville,1,Africa,17
Costa Rica,San Juan,4,America,17
Croatia,Zagreb,1,Europe,18
Cuba,Havana,8,America,17
Cyprus,Nicosia,1,Asia,18
Czech Republic,Prague,1,Europe,18
Democratic Republic of Congo,Kinshasa,1,Africa,17
Denmark,Copenhagen,1,Europe,18
Djibouti,Djibouti,1,Africa,18
Dominica,Roseau,6,America,17
Dominican Republic,Santo Domingo,7,America,17
Ecuador,Quito,4,America,17
Egypt,Cairo,1,Africa,18
El Salvador,San Salvador,6,America,17
Equatorial Guinea,Malabo,1,Africa,17
Eritrea,Asmara,1,Africa,18
Estonia,Tallinn,1,Europe,18
Swaziland,Mbabane,1,Africa,18
Ethiopia,Addis Ababa,1,Africa,18
Fiji Islands,Suva,6,Pacific,18
Finland,Helsinki,1,Europe,18
France,Paris,1,Europe,18
Gabon,Libreville,1,Africa,17
Gambia,Banjul,1,Africa,17
Georgia,Tbilisi,1,Asia,18
Germany,Berlin,1,Europe,18
Ghana,Accra,1,Africa,17
Greece,Athens,1,Europe,18
Grenada,Saint George's,7,America,17
Guatemala,Guatemala City,5,America,17
Guinea,Conakry,1,Africa,17
Guinea-Bissau,Bissau,1,Africa,17
Guyana,Georgetown,1,America,17
Haiti,Port-Au-Prince,7,America,17
Vatican City,Vatican City,1,Europe,18
Honduras,Tegucigalpa,6,America,17
Hungary,Budapest,1,Europe,18
Iceland,Hella,1,Atlantic,17
India,New Delhi,1,Asia,18
Indonesia,Jakarta,1,Asia,18
Iran,Tehran,1,Asia,18
Iraq,Baghdad,1,Asia,18
Ireland,Dublin,1,Europe,17
Israel,Jerusalem,1,Asia,18
Italy,Rome,1,Europe,18
Jamaica,Norman Gardens,6,America,17
Japan,Tokyo,7,Asia,18
Jordan,Amman,1,Asia,18
Kazakhstan,Astana,1,Asia,18
Kenya,Nairobi,1,Africa,18
Kiribati,Tarawa,6,Pacific,18
Kuwait,Kuwait City,1,Asia,18
Kyrghyzstan,Bishkek,1,Asia,18
Indonesia,Laos,1,Asia,18
Latvia,Riga,1,Europe,18
Lebanon,Beirut,1,Asia,18
Lesotho,Maseru,1,Africa,18
Liberia,Monrovia,1,Africa,17
Thailand,Nan,1,Asia,18
Liechtenstein,Vaduz,1,Europe,18
Lithuania,Vilnius,1,Europe,18
Luxembourg,Luxembourg,1,Europe,18
Madagascar,Antananarivo,1,Indian,18
Malawi,Lilongwe,1,Africa,18
Malaysia,Kuala Lumpur,1,Asia,18
Maldives,Farukolhufunadhoo,1,Indian,18
Mali,Bamako,1,Africa,17
Malta,Valletta,1,Europe,18
Marshall Islands,Majuro,6,Pacific,18
Mauritania,Nouakchott,1,Africa,17
Mauritius,Port Louis,1,Indian,18
Mexico,Mexico City,6,America,17
Micronesia,Palikir,6,Pacific,18
Russia,Chi-Chi-Erh,1,Asia,18
Monaco,Monaco,1,Europe,18
Mongolia,Ulaanbaatar,1,Asia,18
Montenegro,Podgorica,1,Europe,18
Morocco,Rabat,1,Africa,17
Mozambique,Maputo,1,Africa,18
Myanmar,Pathein,1,Asia,18
Namibia,Windhoek,1,Africa,18
Turkey,Yaren,1,Europe,18
Nepal,Kathmandu,1,Asia,18
Netherlands,Amsterdam,1,Europe,18
New Zealand,Wellington,4,Pacific,18
Nicaragua,Managua,7,America,17
Niger,Niamey,1,Africa,17
Nigeria,Abuja,1,Africa,17
North Korea,Pyongyang,4,Asia,18
Macedonia,Skopje,1,Europe,18
Norway,Oslo,1,Europe,18
Oman,Muscat,1,Asia,18
Pakistan,Islamabad,1,Asia,18
Palau,Adkip,1,Pacific,18
Bolivia,National,8,America,17
Panama,Panama City,6,America,17
Papua New Guinea,Port Moresby,6,Pacific,18
Paraguay,Carreria,1,America,17
Peru,Lima,5,America,17
Philippines,Manila,7,Asia,18
Poland,Warsaw,1,Europe,18
Portugal,Lisbon,1,Europe,17
Qatar,Doha,1,Asia,18
Romania,Bucharest,1,Europe,18
Russia,Moscow,1,Europe,18
Rwanda,Kigali,1,Africa,18
Saint Kitts and Nevis,Basseterre,6,America,17
Saint Lucia,Castries,6,America,17
Saint Vincent and the Grenadines,Kingstown,7,America,17
Samoa,Apia,6,Pacific,18
San Marino,San Marino,1,Europe,18
Belgium,'S-Gravenwezel,1,Europe,18
Saudi Arabia,Riyadh,1,Asia,18
Senegal,Dakar,1,Africa,17
Serbia,Belgrade,1,Europe,18
Seychelles Islands,Victoria,1,Indian,18
Sierra Leone,Freetown,1,Africa,17
Singapore,Singapore,1,Asia,18
Slovakia,Bratislava,1,Europe,18
Slovenia,Ljubljana,1,Europe,18
Solomon Islands,Honiara,7,Pacific,18
Somalia,Mogadishu,1,Africa,18
South Africa,Pretoria,1,Africa,18
South Korea,Seoul,6,Asia,18
Sudan,Juba,1,Africa,18
Spain,Madrid,1,Europe,18
Sri Lanka,Colombo,1,Asia,18
Sudan,Khartoum,1,Africa,18
Suriname,Paramaribo,1,America,17
Sweden,Stockholm,1,Europe,18
Switzerland,Bern,1,Europe,18
Syria,Damascus,1,Asia,18
Tajikistan,Dushanbe,1,Asia,18
Tanzania,Dodoma,1,Africa,18
Thailand,Bangkok,1,Asia,18
Timor-Leste,Dili,6,Asia,18
Bulgaria,Lom,1,Europe,18
Tonga,Nuku`Aloia,5,Pacific,18
Trinidad and Tobago,Port Of Spain,7,America,17
Tunisia,Tunis,1,Africa,17
Turkey,Ankara,1,Europe,18
Turkmenistan,Ashgabat,1,Asia,18
Tuvalu,Funafuti,6,Pacific,18
Uganda,Kampala,1,Africa,18
Ukraine,Kyiv,1,Europe,18
United Arab Emirates,Abu Dhabi,1,Asia,18
United Kingdom,London,1,Europe,17
United States of America,Washington Park,6,America,17
Uruguay,Montevideo,1,America,17
Uzbekistan,Tashkent,1,Asia,18
Vanuatu,Port Vila,5,Pacific,18
Venezuela,Caracas,5,America,17
Vietnam,Hanoi,1,Asia,18
Yemen,Sanaa,1,Asia,18
Zambia,Lusaka,1,Africa,18
Zimbabwe,Harare,1,Africa,18
Afghanistan,Kabul,1,Asia,19
Albania,Tirana,1,Europe,19
Algeria,Algiers,1,Africa,18
Andorra,Andorra La Vella,1,Europe,19
Angola,Luanda,1,Africa,18
Antigua and Barbuda,Saint John's,6,America,18
Argentina,Buenos Aires,1,America,18
Armenia,Yerevan,1,Asia,19
Australia,Canberra,5,Australia,19
Austria,Vienna,1,Europe,19
Azerbaijan,Baku,1,Asia,19
Bahamas,Nassau,7,America,18
Bahrain,Manama,1,Asia,19
Bangladesh,Dhaka,1,Asia,19
Barbados,Bridgetown,1,America,18
Belarus,Minsk,1,Europe,19
Belgium,Brussels,1,Europe,19
Belize,Belmopan,8,America,18
Benin,Porto-Novo,1,Africa,18
Bhutan,Thimphu,1,Asia,19
Bolivia,Sucre,4,America,18
Bosnia and Herzegovina,Sarajevo,1,Europe,19
Botswana,Gaborone,1,Africa,19
Brazil,Bras,1,America,18
Brunei Darussalam,Bandar Seri Begawan,1,Asia,19
Bulgaria,Sofia,1,Europe,19
Burkina Faso,Ouagadougou,1,Africa,18
Burundi,Bujumbura,1,Africa,19
Madagascar,Ivory,1,Indian,19
Cape Verde,Praia,1,Atlantic,18
Cambodia,Phnom Penh,1,Asia,19
Cameroon,Bafoussam,1,Africa,18
Canada,Ottawa,5,America,18
Central African Republic,Bangui,1,Africa,18
Chad,N'djamena,1,Africa,18
Chile,Santiago,3,America,18
China,Beijing,5,Asia,19
Bulgaria,Bogot,1,Europe,19
Comoros,Moroni,1,Indian,19
Congo,Brazzaville,1,Africa,18
Costa Rica,San Juan,5,America,18
Croatia,Zagreb,1,Europe,19
Cuba,Havana,8,America,18
Cyprus,Nicosia,1,Asia,19
Czech Republic,Prague,1,Europe,19
Democratic Republic of Congo,Kinshasa,1,Africa,18
Denmark,Copenhagen,1,Europe,19
Djibouti,Djibouti,1,Africa,19
Dominica,Roseau,6,America,18
Dominican Republic,Santo Domingo,8,America,18
Ecuador,Quito,4,America,18
Egypt,Cairo,1,Africa,19
El Salvador,San Salvador,6,America,18
Equatorial Guinea,Malabo,1,Africa,18
Eritrea,Asmara,1,Africa,19
Estonia,Tallinn,1,Europe,19
Swaziland,Mbabane,1,Africa,19
Ethiopia,Addis Ababa,1,Africa,19
Fiji Islands,Suva,5,Pacific,19
Finland,Helsinki,1,Europe,19
France,Paris,1,Europe,19
Gabon,Libreville,1,Africa,18
Gambia,Banjul,1,Africa,18
Georgia,Tbilisi,1,Asia,19
Germany,Berlin,1,Europe,19
Ghana,Accra,1,Africa,18
Greece,Athens,1,Europe,19
Grenada,Saint George's,7,America,18
Guatemala,Guatemala City,5,America,18
Guinea,Conakry,1,Africa,18
Guinea-Bissau,Bissau,1,Africa,18
Guyana,Georgetown,1,America,18
Haiti,Port-Au-Prince,6,America,18
Vatican City,Vatican City,1,Europe,19
Honduras,Tegucigalpa,7,America,18
Hungary,Budapest,1,Europe,19
Iceland,Hella,1,Atlantic,18
India,New Delhi,1,Asia,19
Indonesia,Jakarta,1,Asia,19
Iran,Tehran,1,Asia,19
Iraq,Baghdad,1,Asia,19
Ireland,Dublin,1,Europe,18
Israel,Jerusalem,1,Asia,19
Italy,Rome,1,Europe,19
Jamaica,Norman Gardens,6,America,18
Japan,Tokyo,7,Asia,19
Jordan,Amman,1,Asia,19
Kazakhstan,Astana,1,Asia,19
Kenya,Nairobi,1,Africa,19
Kiribati,Tarawa,6,Pacific,19
Kuwait,Kuwait City,1,Asia,19
Kyrghyzstan,Bishkek,1,Asia,19
Indonesia,Laos,1,Asia,19
Latvia,Riga,1,Europe,19
Lebanon,Beirut,1,Asia,19
Lesotho,Maseru,1,Africa,19
Liberia,Monrovia,1,Africa,18
Liechtenstein,Vaduz,1,Europe,19
Lithuania,Vilnius,1,Europe,19
Luxembourg,Luxembourg,1,Europe,19
Madagascar,Antananarivo,1,Indian,19
Malawi,Lilongwe,1,Africa,19
Malaysia,Kuala Lumpur,1,Asia,19
Maldives,Farukolhufunadhoo,1,Indian,19
Mali,Bamako,1,Africa,18
Malta,Valletta,1,Europe,19
Marshall Islands,Majuro,6,Pacific,19
Mauritania,Nouakchott,1,Africa,18
Mauritius,Port Louis,1,Indian,19
Mexico,Mexico City,6,America,18
Micronesia,Palikir,5,Pacific,19
Russia,Chi-Chi-Erh,1,Asia,19
Monaco,Monaco,1,Europe,19
Mongolia,Ulaanbaatar,1,Asia,19
Montenegro,Podgorica,1,Europe,19
Morocco,Rabat,1,Africa,18
Mozambique,Maputo,1,Africa,19
Myanmar,Pathein,1,Asia,19
Namibia,Windhoek,1,Africa,19
Turkey,Yaren,1,Europe,19
Nepal,Kathmandu,1,Asia,19
Netherlands,Amsterdam,1,Europe,19
New Zealand,Wellington,4,Pacific,19
Nicaragua,Managua,8,America,18
Niger,Niamey,1,Africa,18
Nigeria,Abuja,1,Africa,18
North Korea,Pyongyang,5,Asia,19
Macedonia,Skopje,1,Europe,19
Norway,Oslo,1,Europe,19
Oman,Muscat,1,Asia,19
Pakistan,Islamabad,1,Asia,19
Palau,Adkip,1,Pacific,19
Bolivia,National,7,America,18
Panama,Panama City,6,America,18
Papua New Guinea,Port Moresby,7,Pacific,19
Paraguay,Carreria,1,America,18
Peru,Lima,4,America,18
Philippines,Manila,7,Asia,19
Poland,Warsaw,1,Europe,19
Portugal,Lisbon,1,Europe,18
Qatar,Doha,1,Asia,19
Romania,Bucharest,1,Europe,19
Russia,Moscow,1,Europe,19
Rwanda,Kigali,1,Africa,19
Saint Kitts and Nevis,Basseterre,7,America,18
Saint Lucia,Castries,7,America,18
Saint Vincent and the Grenadines,Kingstown,7,America,18
Samoa,Apia,6,Pacific,19
San Marino,San Marino,1,Europe,19
Belgium,'S-Gravenwezel,1,Europe,19
Saudi Arabia,Riyadh,1,Asia,19
Senegal,Dakar,1,Africa,18
Serbia,Belgrade,1,Europe,19
Seychelles Islands,Victoria,1,Indian,19
Sierra Leone,Freetown,1,Africa,18
Singapore,Singapore,1,Asia,19
Slovakia,Bratislava,1,Europe,19
Slovenia,Ljubljana,1,Europe,19
Solomon Islands,Honiara,7,Pacific,19
Somalia,Mogadishu,1,Africa,19
South Africa,Pretoria,1,Africa,19
South Korea,Seoul,6,Asia,19
Sudan,Juba,1,Africa,19
Spain,Madrid,1,Europe,19
Sri Lanka,Colombo,1,Asia,19
Sudan,Khartoum,1,Africa,19
Suriname,Paramaribo,1,America,18
Sweden,Stockholm,1,Europe,19
Switzerland,Bern,1,Europe,19
Syria,Damascus,1,Asia,19
Tajikistan,Dushanbe,1,Asia,19
Tanzania,Dodoma,1,Africa,19
Thailand,Bangkok,1,Asia,19
Timor-Leste,Dili,6,Asia,19
Bulgaria,Lom,1,Europe,19
Tonga,Nuku`Aloia,5,Pacific,19
Trinidad and Tobago,Port Of Spain,7,America,18
Tunisia,Tunis,1,Africa,18
Turkey,Ankara,1,Europe,19
Turkmenistan,Ashgabat,1,Asia,19
Tuvalu,Funafuti,6,Pacific,19
Uganda,Kampala,1,Africa,19
Ukraine,Kyiv,1,Europe,19
United Arab Emirates,Abu Dhabi,1,Asia,19
United Kingdom,London,1,Europe,18
United States of America,Washington Park,6,America,18
Uruguay,Montevideo,1,America,18
Uzbekistan,Tashkent,1,Asia,19
Vanuatu,Port Vila,6,Pacific,19
Venezuela,Caracas,5,America,18
Vietnam,Hanoi,1,Asia,19
Yemen,Sanaa,1,Asia,19
Zambia,Lusaka,1,Africa,19
Zimbabwe,Harare,1,Africa,19
Afghanistan,Kabul,1,Asia,20
Albania,Tirana,1,Europe,20
Algeria,Algiers,1,Africa,19
Andorra,Andorra La Vella,1,Europe,20
Angola,Luanda,1,Africa,19
Antigua and Barbuda,Saint John's,7,America,19
Argentina,Buenos Aires,1,America,19
Armenia,Yerevan,1,Asia,20
Australia,Canberra,5,Australia,20
Austria,Vienna,1,Europe,20
Azerbaijan,Baku,1,Asia,20
Bahamas,Nassau,8,America,19
Bahrain,Manama,1,Asia,20
Bangladesh,Dhaka,1,Asia,20
Barbados,Bridgetown,1,America,19
Belarus,Minsk,1,Europe,20
Belgium,Brussels,1,Europe,20
Belize,Belmopan,8,America,19
Benin,Porto-Novo,1,Africa,19
Bhutan,Thimphu,1,Asia,20
Bolivia,Sucre,4,America,19
Bosnia and Herzegovina,Sarajevo,1,Europe,20
Botswana,Gaborone,1,Africa,20
Brazil,Bras,1,America,19
Brunei Darussalam,Bandar Seri Begawan,1,Asia,20
Bulgaria,Sofia,1,Europe,20
Burkina Faso,Ouagadougou,1,Africa,19
Burundi,Bujumbura,1,Africa,20
Madagascar,Ivory,1,Indian,20
Cape Verde,Praia,1,Atlantic,19
Cambodia,Phnom Penh,1,Asia,20
Cameroon,Bafoussam,1,Africa,19
Canada,Ottawa,5,America,19
Central African Republic,Bangui,1,Africa,19
Chad,N'djamena,1,Africa,19
Chile,Santiago,4,America,19
China,Beijing,5,Asia,20
Bulgaria,Bogot,1,Europe,20
Comoros,Moroni,1,Indian,20
Congo,Brazzaville,1,Africa,19
Costa Rica,San Juan,5,America,19
Croatia,Zagreb,1,Europe,20
Cuba,Havana,6,America,19
